"lon","lat","year","flr","pptY0Y1","tminY0"
-115.999999763528,33.9999996799902,2015,0,32.1159973144531,2.58599996566772
-116.166666443528,33.9583330099902,2015,0,23.4640045166016,2.69400000572205
-116.124999773528,33.9583330099902,2015,0,25.1689987182617,1.60699999332428
-116.041666433528,33.9583330099902,2015,0,17.3749980926514,1.58000004291534
-116.166666443528,33.9166663399902,2015,0,24.5390014648438,2.64199995994568
-116.083333103528,33.9166663399902,2015,0,16.5830039978027,2.97499990463257
-116.041666433528,33.9166663399902,2015,0,17.8799991607666,2.86700010299683
-115.958333093528,33.9166663399902,2015,0,33.745002746582,3.92499995231628
-116.041666433528,33.8749996699902,2015,0,22.9520034790039,2.55599999427795
-115.958333093528,33.8749996699902,2015,0,41.2700004577637,3.01600003242493
-115.874999753528,33.8749996699902,2015,0,36.4219970703125,4.23400020599365
-117.624999893528,36.4999998799902,2016,1,101.149002075195,-2.44000005722046
-117.624999893528,36.4583332099902,2016,1,88.8589935302734,-2.5550000667572
-117.624999893528,36.3749998699902,2016,1,79.4519958496094,-3.38899993896484
-117.708333233528,36.3333331999902,2016,1,104.875007629395,-5.08199977874756
-118.208333273528,35.1249997699902,2016,1,129.373001098633,0.0469999983906746
-117.708333233528,34.9999997599902,2016,1,44.0099983215332,-3.21600008010864
-118.624999973528,34.8749997499902,2016,1,99.4459915161133,0.361999988555908
-118.499999963528,34.7916664099902,2016,1,73.5269927978516,-0.566999971866608
-118.458333293528,34.7916664099902,2016,1,75.0600051879883,-0.541000008583069
-117.833333243528,34.6666663999902,2016,1,32.2220001220703,-2.92600011825562
-117.999999923528,34.4999997199902,2016,1,45.8930015563965,-0.437000006437302
-117.416666543528,34.4166663799902,2016,1,121.858993530273,-1.36800003051758
-115.958333093528,34.2499996999902,2016,1,21.8470001220703,2.47499990463257
-116.333333123528,34.1249996899902,2016,1,29.6800003051758,0.287999987602234
-116.249999783528,34.1249996899902,2016,1,31.9410037994385,-0.063000001013279
-116.416666463528,34.0833330199902,2016,1,11.8010025024414,1.49899995326996
-116.374999793528,34.0833330199902,2016,1,19.6450023651123,0.731000006198883
-116.333333123528,34.0833330199902,2016,1,25.4839973449707,0.546999990940094
-116.249999783528,34.0833330199902,2016,1,27.2980003356934,-0.652999997138977
-116.416666463528,34.0416663499902,2016,1,3.20299673080444,1.62199997901917
-116.374999793528,34.0416663499902,2016,1,11.9849996566772,0.221000000834465
-116.208333113528,34.0416663499902,2016,1,17.9230003356934,-1.16299998760223
-116.166666443528,34.0416663499902,2016,1,16.9479999542236,-1.27400004863739
-116.124999773528,34.0416663499902,2016,1,14.0520000457764,-0.42399999499321
-116.083333103528,34.0416663499902,2016,1,12.5230026245117,0.470999985933304
-116.249999783528,33.9999996799902,2016,1,24.500997543335,-0.88400000333786
-116.166666443528,33.9999996799902,2016,1,13.4069986343384,-1.54499995708466
-116.041666433528,33.9999996799902,2016,1,17.8800010681152,-0.657000005245209
-115.999999763528,33.9583330099902,2016,1,1.68699836730957,0.222000002861023
-116.208333113528,33.9166663399902,2016,1,19.0480003356934,1.85599994659424
-116.041666433528,33.9166663399902,2016,1,16.8250064849854,0.0199999995529652
-117.541666553528,36.6666665599902,2016,0,63.3860015869141,0.616999983787537
-116.583333143528,36.6249998899902,2016,0,7.89999771118164,-1.69700002670288
-116.541666473528,36.6249998899902,2016,0,6.26700401306152,-2.04500007629395
-117.583333223528,36.5416665499902,2016,0,73.1549987792969,-3.42499995231628
-117.416666543528,36.5416665499902,2016,0,38.9889984130859,-2.47099995613098
-116.916666503528,36.5416665499902,2016,0,-8.10299873352051,3.43300008773804
-117.874999913528,36.4583332099902,2016,0,98.7190017700195,-4.04699993133545
-117.083333183528,36.4583332099902,2016,0,15.7150001525879,-1.54700005054474
-117.624999893528,36.4166665399902,2016,0,87.1549987792969,-2.72900009155273
-117.583333223528,36.3749998699902,2016,0,72.7060012817383,-1.33399999141693
-117.124999853528,36.3749998699902,2016,0,23.4659976959229,-2.23699998855591
-117.666666563528,36.3333331999902,2016,0,99.9669952392578,-5.43699979782104
-117.999999923528,36.2499998599902,2016,0,132.916000366211,-4.00899982452393
-117.874999913528,35.6249998099902,2016,0,16.0679988861084,-1.80099999904633
-117.999999923528,35.3749997899902,2016,0,81.6529922485352,-0.925000011920929
-117.958333253528,35.3749997899902,2016,0,73.7839965820312,-0.451999992132187
-117.041666513528,35.0416664299902,2016,0,0.835001945495605,2.10599994659424
-117.916666583528,34.9999997599902,2016,0,83.0750045776367,-2.8199999332428
-117.041666513528,34.9999997599902,2016,0,-4.14100360870361,1.49000000953674
-117.499999883528,34.9166664199902,2016,0,37.4309997558594,-0.861999988555908
-118.583333303528,34.8749997499902,2016,0,103.369003295898,0.123000003397465
-117.916666583528,34.8333330799902,2016,0,63.6059951782227,-3.29900002479553
-117.916666583528,34.7499997399902,2016,0,62.3009986877441,-3.1340000629425
-116.208333113528,34.7083330699902,2016,0,30.1380023956299,1.23399996757507
-118.083333263528,34.6666663999902,2016,0,41.7840003967285,-1.71599996089935
-117.291666533528,34.6249997299902,2016,0,56.0540008544922,0.672999978065491
-117.583333223528,34.5416663899902,2016,0,74.1849975585938,-1.60800004005432
-117.374999873528,34.4583330499902,2016,0,89.2559967041016,-0.967999994754791
-117.333333203528,34.3749997099902,2016,0,109.111999511719,-0.178000003099442
-117.291666533528,34.3749997099902,2016,0,104.160995483398,0.344999998807907
-116.374999793528,34.2916663699902,2016,0,19.6470012664795,0.781000018119812
-116.458333133528,34.2499996999902,2016,0,23.0160045623779,1.08299994468689
-116.374999793528,34.2083330299902,2016,0,25.6370010375977,1.28199994564056
-116.249999783528,34.2083330299902,2016,0,33.697998046875,0.58899998664856
-116.541666473528,34.1666663599902,2016,0,-5.74600648880005,1.15900003910065
-116.416666463528,34.1666663599902,2016,0,22.7420043945312,0.800000011920929
-116.458333133528,34.1249996899902,2016,0,11.6230001449585,0.658999979496002
-116.374999793528,34.1249996899902,2016,0,19.197998046875,0.512000024318695
-116.291666453528,34.1249996899902,2016,0,32.1800003051758,0.063000001013279
-116.333333123528,34.0416663499902,2016,0,23.4600048065186,0.0640000030398369
-116.041666433528,34.0416663499902,2016,0,4.27799606323242,0.601000010967255
-116.208333113528,33.9999996799902,2016,0,17.2090015411377,-0.644999980926514
-116.124999773528,33.9999996799902,2016,0,13.956995010376,-1.18299996852875
-116.083333103528,33.9999996799902,2016,0,15.5599994659424,-1.02699995040894
-115.999999763528,33.9999996799902,2016,0,5.58899688720703,0.769999980926514
-116.166666443528,33.9583330099902,2016,0,19.7560005187988,0.356000006198883
-116.124999773528,33.9583330099902,2016,0,16.5600051879883,-0.737999975681305
-115.958333093528,33.9166663399902,2016,0,-13.3300046920776,0.945999979972839
-116.124999773528,33.8749996699902,2016,0,12.6349983215332,1.08800005912781
-115.916666423528,33.8749996699902,2016,0,-20.6309986114502,1.06200003623962
-115.958333093528,33.8333329999902,2016,0,-2.70699977874756,0.437000006437302
-115.833333083528,33.8333329999902,2016,0,-25.4539985656738,0.490000009536743
-117.083333183528,36.6249998899902,2017,1,3.86600041389465,5.01800012588501
-117.666666563528,36.3333331999902,2017,1,179.613006591797,-2.92000007629395
-117.041666513528,34.9999997599902,2017,1,55.5550003051758,3.05699992179871
-118.124999933528,34.7916664099902,2017,1,-8.68799495697021,-0.0140000004321337
-118.499999963528,34.7499997399902,2017,1,117.553016662598,2.37899994850159
-118.374999953528,34.7499997399902,2017,1,53.3740158081055,2.11999988555908
-117.916666583528,34.4999997199902,2017,1,75.9010009765625,2.22399997711182
-117.708333233528,34.4999997199902,2017,1,48.0570068359375,1.65499997138977
-117.708333233528,34.4583330499902,2017,1,49.7199974060059,1.00999999046326
-117.666666563528,34.4583330499902,2017,1,97.2290115356445,1.52499997615814
-117.333333203528,34.4166663799902,2017,1,85.8789901733398,2.26099991798401
-116.874999833528,34.3749997099902,2017,1,76.3300094604492,2.32599997520447
-116.249999783528,34.0833330199902,2017,1,120.064994812012,1.96899998188019
-116.208333113528,34.0416663499902,2017,1,134.135009765625,1.15699994564056
-116.166666443528,34.0416663499902,2017,1,137.154998779297,1.0110000371933
-116.124999773528,34.0416663499902,2017,1,146.703994750977,1.54900002479553
-116.166666443528,33.9999996799902,2017,1,149.347015380859,0.65499997138977
-116.124999773528,33.9999996799902,2017,1,154.037994384766,1.02100002765656
-116.083333103528,33.9999996799902,2017,1,147.651992797852,1.21000003814697
-116.041666433528,33.9999996799902,2017,1,132.192001342773,1.63399994373322
-115.999999763528,33.9999996799902,2017,1,126.824005126953,2.47099995613098
-116.166666443528,33.9583330099902,2017,1,153.626998901367,2.16100001335144
-115.958333093528,33.9583330099902,2017,1,88.3969955444336,3.53299999237061
-116.166666443528,33.9166663399902,2017,1,162.962997436523,0.625
-116.124999773528,33.9166663399902,2017,1,159.899978637695,1.92599999904633
-116.041666433528,33.9166663399902,2017,1,138.36799621582,2.66899991035461
-117.999999923528,37.4166666199902,2017,0,87.5229949951172,-6.36399984359741
-117.666666563528,37.2499999399902,2017,0,65.5650100708008,-5.7519998550415
-117.624999893528,36.9583332499902,2017,0,48.9370002746582,-3.37199997901917
-116.749999823528,36.9166665799902,2017,0,50.2379989624023,-2.28399991989136
-117.499999883528,36.8749999099902,2017,0,62.6249961853027,-1.4889999628067
-117.499999883528,36.8333332399902,2017,0,89.9919967651367,-1.5900000333786
-117.499999883528,36.6249998899902,2017,0,110.701995849609,-1.44400000572205
-117.666666563528,36.4166665399902,2017,0,127.416999816895,-2.60500001907349
-116.333333123528,36.4166665399902,2017,0,34.1080017089844,-0.0350000001490116
-118.041666593528,36.3333331999902,2017,0,125.722007751465,-2.01200008392334
-117.749999903528,36.3333331999902,2017,0,149.725997924805,-3.97900009155273
-117.083333183528,36.2499998599902,2017,0,124.996994018555,-4.61600017547607
-117.999999923528,36.2083331899902,2017,0,160.660995483398,-2.23600006103516
-117.999999923528,35.3749997899902,2017,0,130.841995239258,1.19700002670288
-117.958333253528,35.3749997899902,2017,0,123.596000671387,1.44500005245209
-118.249999943528,35.1249997699902,2017,0,121.935997009277,0.308999985456467
-118.124999933528,35.1249997699902,2017,0,112.636993408203,2.16599988937378
-117.958333253528,35.1249997699902,2017,0,73.2109985351562,0.792999982833862
-118.291666613528,35.0833330999902,2017,0,108.999015808105,0.573000013828278
-117.541666553528,35.0416664299902,2017,0,27.6350059509277,0.84799998998642
-116.791666493528,35.0416664299902,2017,0,35.4280014038086,1.71599996089935
-117.874999913528,34.9999997599902,2017,0,-11.5250034332275,0.12899999320507
-117.708333233528,34.9999997599902,2017,0,11.7910060882568,0.130999997258186
-117.666666563528,34.9999997599902,2017,0,17.802001953125,0.386000007390976
-118.499999963528,34.9583330899902,2017,0,99.3370208740234,0.742999970912933
-118.499999963528,34.9166664199902,2017,0,96.2679977416992,1.36699998378754
-118.458333293528,34.9166664199902,2017,0,98.963020324707,1.75199997425079
-117.499999883528,34.9166664199902,2017,0,32.5979995727539,1.60800004005432
-118.624999973528,34.8749997499902,2017,0,104.595031738281,1.03100001811981
-118.583333303528,34.8333330799902,2017,0,106.426010131836,2.00500011444092
-118.124999933528,34.7499997399902,2017,0,-10.9520072937012,0.06700000166893
-118.083333263528,34.7499997399902,2017,0,-13.5439968109131,0.131999999284744
-118.166666603528,34.6666663999902,2017,0,5.07600450515747,0.898000001907349
-117.833333243528,34.6666663999902,2017,0,6.83499765396118,-0.433999985456467
-117.208333193528,34.6666663999902,2017,0,30.5989971160889,1.94099998474121
-117.916666583528,34.6249997299902,2017,0,12.4389991760254,0.935999989509583
-117.999999923528,34.5416663899902,2017,0,50.6310081481934,2.15100002288818
-117.958333253528,34.5416663899902,2017,0,52.0269966125488,2.12299990653992
-117.458333213528,34.5416663899902,2017,0,64.5510101318359,1.05099999904633
-117.416666543528,34.5416663899902,2017,0,54.4949989318848,1.00899994373322
-117.333333203528,34.5416663899902,2017,0,40.9709968566895,1.16700005531311
-117.999999923528,34.4999997199902,2017,0,50.3039855957031,1.91600000858307
-117.749999903528,34.4999997199902,2017,0,50.5620040893555,1.57599997520447
-117.666666563528,34.4999997199902,2017,0,73.3870162963867,1.66999995708466
-117.583333223528,34.4999997199902,2017,0,103.436996459961,1.34200000762939
-117.541666553528,34.4999997199902,2017,0,106.785011291504,1.307000041008
-117.499999883528,34.4999997199902,2017,0,97.9620056152344,1.2960000038147
-117.416666543528,34.4999997199902,2017,0,68.359016418457,1.24500000476837
-117.374999873528,34.4999997199902,2017,0,51.6639976501465,1.34099996089935
-117.583333223528,34.4166663799902,2017,0,225.213043212891,0.848999977111816
-117.499999883528,34.4166663799902,2017,0,223.186981201172,1.75199997425079
-117.374999873528,34.4166663799902,2017,0,121.666999816895,2.15000009536743
-117.291666533528,34.4166663799902,2017,0,30.6279964447021,2.24200010299683
-116.958333173528,34.4166663799902,2017,0,20.7919998168945,0.921000003814697
-116.749999823528,34.4166663799902,2017,0,81.9960021972656,1.47300004959106
-117.416666543528,34.3749997099902,2017,0,204.466003417969,2.56800007820129
-116.499999803528,34.2083330299902,2017,0,129.767990112305,1.83800005912781
-116.374999793528,34.2083330299902,2017,0,90.2379989624023,2.97499990463257
-116.458333133528,34.1666663599902,2017,0,123.339004516602,1.98000001907349
-116.416666463528,34.1666663599902,2017,0,111.001991271973,2.53399991989136
-116.458333133528,34.1249996899902,2017,0,126.194999694824,2.22099995613098
-116.416666463528,34.1249996899902,2017,0,121.248001098633,2.24200010299683
-116.374999793528,34.1249996899902,2017,0,122.017990112305,2.35599994659424
-116.333333123528,34.1249996899902,2017,0,105.326995849609,2.30999994277954
-116.249999783528,34.1249996899902,2017,0,89.6579971313477,2.11299991607666
-116.458333133528,34.0833330199902,2017,0,148.985000610352,3.11899995803833
-116.416666463528,34.0833330199902,2017,0,136.061004638672,2.65799999237061
-116.374999793528,34.0833330199902,2017,0,128.399002075195,2.42899990081787
-116.333333123528,34.0833330199902,2017,0,127.084007263184,2.08599996566772
-116.208333113528,34.0833330199902,2017,0,125.807014465332,1.77499997615814
-116.166666443528,34.0833330199902,2017,0,112.97200012207,2.48300004005432
-116.416666463528,34.0416663499902,2017,0,151.555999755859,2.10800004005432
-116.374999793528,34.0416663499902,2017,0,142.72900390625,0.39300000667572
-116.333333123528,34.0416663499902,2017,0,141.10400390625,0.513000011444092
-116.291666453528,34.0416663499902,2017,0,138.329010009766,1.49800002574921
-116.083333103528,34.0416663499902,2017,0,145.301971435547,1.78400003910065
-116.041666433528,34.0416663499902,2017,0,114.940002441406,2.82800006866455
-115.999999763528,34.0416663499902,2017,0,103.884994506836,3.48900008201599
-116.333333123528,33.9999996799902,2017,0,160.661987304688,1.46200001239777
-116.291666453528,33.9999996799902,2017,0,146.00700378418,-0.368999987840652
-116.208333113528,33.9999996799902,2017,0,152.732009887695,1.50300002098083
-116.208333113528,33.9583330099902,2017,0,154.708999633789,0.310999989509583
-116.124999773528,33.9583330099902,2017,0,151.414993286133,1.38800001144409
-116.083333103528,33.9583330099902,2017,0,145.225997924805,0.830999970436096
-115.999999763528,33.9583330099902,2017,0,116.987998962402,2.71700000762939
-116.208333113528,33.9166663399902,2017,0,144.962005615234,2.72699999809265
-115.999999763528,33.9166663399902,2017,0,119.364990234375,2.74499988555908
-115.958333093528,33.9166663399902,2017,0,84.4199981689453,3.57299995422363
-115.916666423528,33.8749996699902,2017,0,94.6760025024414,3.57399988174438
-115.833333083528,33.8749996699902,2017,0,71.4779968261719,4.07399988174438
-116.041666433528,33.7916663299902,2017,0,170.033996582031,3.98699998855591
-115.999999763528,33.7916663299902,2017,0,172.29899597168,3.5090000629425
-117.416666543528,37.4583332899902,2018,1,-82.9449920654297,-4.26900005340576
-117.624999893528,36.9999999199902,2018,1,-147.282012939453,-0.873000025749207
-118.458333293528,34.9166664199902,2018,1,-210.068008422852,0.31700000166893
-118.583333303528,34.8749997499902,2018,1,-199.341018676758,0.773999989032745
-117.833333243528,34.6666663999902,2018,1,-75.681999206543,-4.14400005340576
-118.124999933528,34.5833330599902,2018,1,-122.763999938965,-0.632000029087067
-117.833333243528,34.4583330499902,2018,1,-206.362976074219,0.433999985456467
-116.458333133528,34.1249996899902,2018,1,-154.304000854492,2.57399988174438
-116.416666463528,34.1249996899902,2018,1,-148.423004150391,2.4449999332428
-116.416666463528,34.0833330199902,2018,1,-166.365997314453,3.04500007629395
-116.374999793528,34.0833330199902,2018,1,-162.781005859375,2.37899994850159
-116.249999783528,34.0416663499902,2018,1,-170.035003662109,1.09200000762939
-116.208333113528,34.0416663499902,2018,1,-173.26301574707,0.808000028133392
-116.124999773528,34.0416663499902,2018,1,-190.235992431641,1.0900000333786
-118.041666593528,36.4583332099902,2018,0,-220.193008422852,-3.14100003242493
-117.624999893528,36.4166665399902,2018,0,-188.746002197266,-0.721000015735626
-117.583333223528,36.3749998699902,2018,0,-171.044006347656,1.77100002765656
-117.666666563528,36.3333331999902,2018,0,-234.949005126953,-3.32800006866455
-117.749999903528,36.2916665299902,2018,0,-225.886993408203,-6.03999996185303
-117.666666563528,36.2916665299902,2018,0,-181.348999023438,-3.08400011062622
-117.958333253528,35.9999998399902,2018,0,-247.602005004883,-0.0810000002384186
-117.958333253528,35.4583331299902,2018,0,-216.15998840332,1.72300004959106
-117.999999923528,35.3749997899902,2018,0,-202.796997070312,0.225999996066093
-117.958333253528,35.3749997899902,2018,0,-188.576995849609,1.86199998855591
-118.249999943528,35.1249997699902,2018,0,-291.5,1.84500002861023
-116.958333173528,35.0833330999902,2018,0,-126.330001831055,4.44199991226196
-118.041666593528,35.0416664299902,2018,0,-139.257995605469,-0.931999981403351
-118.333333283528,34.9999997599902,2018,0,-265.934020996094,0.531000018119812
-117.708333233528,34.9999997599902,2018,0,-96.0490036010742,-3.9300000667572
-117.583333223528,34.9999997599902,2018,0,-101.931999206543,-2.28600001335144
-117.041666513528,34.9999997599902,2018,0,-132.817001342773,4.88800001144409
-118.166666603528,34.9166664199902,2018,0,-135.227005004883,-0.680999994277954
-117.499999883528,34.9166664199902,2018,0,-110.018005371094,1.27600002288818
-117.041666513528,34.8749997499902,2018,0,-128.84700012207,1.65600001811981
-118.499999963528,34.7499997399902,2018,0,-224.035018920898,1.59700000286102
-118.416666623528,34.7499997399902,2018,0,-201.671005249023,0.771000027656555
-117.749999903528,34.7499997399902,2018,0,-101.108001708984,-1.36600005626678
-117.916666583528,34.7083330699902,2018,0,-81.9039993286133,-4.02400016784668
-117.833333243528,34.7083330699902,2018,0,-72.9359970092773,-3.42600011825562
-117.999999923528,34.5833330599902,2018,0,-112.792999267578,-1.89699995517731
-117.958333253528,34.5416663899902,2018,0,-135.080993652344,-1.19400000572205
-117.874999913528,34.4999997199902,2018,0,-151.217010498047,0.323000013828278
-117.749999903528,34.4999997199902,2018,0,-186.055999755859,0.830999970436096
-117.666666563528,34.4999997199902,2018,0,-218.606002807617,0.806999981403351
-117.624999893528,34.4999997199902,2018,0,-242.313018798828,0.48199999332428
-117.583333223528,34.4999997199902,2018,0,-245.919998168945,0.726999998092651
-117.541666553528,34.4999997199902,2018,0,-239.270004272461,0.60699999332428
-117.499999883528,34.4999997199902,2018,0,-217.546005249023,0.578999996185303
-117.458333213528,34.4999997199902,2018,0,-193.124008178711,0.479999989271164
-117.249999863528,34.4999997199902,2018,0,-112.639999389648,0.381000012159348
-117.791666573528,34.4583330499902,2018,0,-219.414001464844,0.160999998450279
-117.583333223528,34.4166663799902,2018,0,-394.381042480469,0.936999976634979
-117.541666553528,34.4166663799902,2018,0,-394.248992919922,1.39300000667572
-116.416666463528,34.2916663699902,2018,0,-127.397003173828,3.20499992370605
-116.458333133528,34.2499996999902,2018,0,-143.383010864258,3.38199996948242
-116.541666473528,34.1666663599902,2018,0,-175.592010498047,2.47699999809265
-116.499999803528,34.1666663599902,2018,0,-168.973999023438,1.99199998378754
